maryaj,marriage,Louisiana Creole
Karnaval,Mardi Gras,Louisiana Creole
Karnaval,Mardi Gras,Louisiana Creole
mars,March,Louisiana Creole
mars,March,Louisiana Creole
plizyær,many,Louisiana Creole
bokou,"many,very",Louisiana Creole
bokou,"many,very",Louisiana Creole
fimyé,manure,Louisiana Creole
fimyé,manure,Louisiana Creole
nonm,man,Louisiana Creole
nonm,man,Louisiana Creole
klouk,male genitalia,Louisiana Creole
fé zyé dou (apré) ,make eyes (at),Louisiana Creole
shoké,"mad,angry",Louisiana Creole
mashinn,"machine,motor",Louisiana Creole
mashinn,"machine,motor",Louisiana Creole
lonch,lunch,Louisiana Creole
"diné, dinn","lunch,eat lunch",Louisiana Creole
gin lashans,lucky,Louisiana Creole
(la) shans,"luck,chance",Louisiana Creole
(la) shans,"luck,chance",Louisiana Creole
(l) amour,love,Louisiana Creole
"linmé, linm","love,like",Louisiana Creole
(la) lotri,lottery,Louisiana Creole
pærdi,lost,Louisiana Creole
pærd,lose,Louisiana Creole
"gardé, gar","look at,seem like,watch",Louisiana Creole
lontem,long time,Louisiana Creole
lofis,lombrajombraj,Louisiana Creole
aklé,lock,Louisiana Creole
"baré, bar","lock,block",Louisiana Creole
vivan,"living,alive",Louisiana Creole
vivan,"living,alive",Louisiana Creole
salon,living room,Louisiana Creole
bétay,livestock,Louisiana Creole
bétay,livestock,Louisiana Creole
viv,"live,dwell",Louisiana Creole
mòrso,little piece,Louisiana Creole
"kouté, kout","listen,cost",Louisiana Creole
lis,list,Louisiana Creole
babìnn,lip,Louisiana Creole
konm,like,Louisiana Creole
zéklær,lightning,Louisiana Creole
(la) limyær,light,Louisiana Creole
léjé,"light,thin",Louisiana Creole
(la) vi,life,Louisiana Creole
"menti, men",lie,Louisiana Creole
"menti, men",lie,Louisiana Creole
lézar,lézòtzòt,Louisiana Creole
nivo,level,Louisiana Creole
léçon,"lesson,moral",Louisiana Creole
mwins,less,Louisiana Creole
Karèm,Lent,Louisiana Creole
limon,lemon,Louisiana Creole
jamb,leg,Louisiana Creole
agosh,left,Louisiana Creole
gosh,"left (as opposed to right),awkward,clumsy",Louisiana Creole
gosh,"left (as opposed to right),awkward,clumsy",Louisiana Creole
"parti, par",leave,Louisiana Creole
"parti, par",leave,Louisiana Creole
"kité, kit","leave,let",Louisiana Creole
"lésé, lès","leave,let",Louisiana Creole
gonn,"leave,gone",Louisiana Creole
gonn,"leave,gone",Louisiana Creole
aprenn,"learn,teach",Louisiana Creole
aprenn,"learn,teach",Louisiana Creole
féy,leaf,Louisiana Creole
féy,leaf,Louisiana Creole
parésé,lazy,Louisiana Creole
Lavonn,lavyannvyann,Louisiana Creole
tar,late,Louisiana Creole
dærñær,last,Louisiana Creole
"diré, dir",last (for a while),Louisiana Creole
(la) lamp,lamp,Louisiana Creole
laba,lahanshhansh,Louisiana Creole
koné,"know,can,able",Louisiana Creole
kouto,knife,Louisiana Creole
jnou,knee,Louisiana Creole
(la) kizinn,kitchen,Louisiana Creole
kalité,"kind,type,sort",Louisiana Creole
"choué, chou",kill,Louisiana Creole
(la) klé,key,Louisiana Creole
(la) jistis,justice,Louisiana Creole
jish,just,Louisiana Creole
jwin,June,Louisiana Creole
jwin,June,Louisiana Creole
galimacha,"jumble,mess",Louisiana Creole
jilyèt,July,Louisiana Creole
diji,juice,Louisiana Creole
djòg,jug,Louisiana Creole
(la) jwa,joy,Louisiana Creole
(la) jwa,joy,Louisiana Creole
fé fars,joke,Louisiana Creole
djòb,job,Louisiana Creole
jwif,Jewish,Louisiana Creole
jwif,Jewish,Louisiana Creole
djaz,jazz,Louisiana Creole
janvyé,January,Louisiana Creole
jambalaya,jambalaya,Louisiana Creole
jakèt,jacket,Louisiana Creole
italyin,Italian,Louisiana Creole
çé té,it was,Louisiana Creole
yéyay!,"interjyeyaille!,wow!",Louisiana Creole
wi,interjyes,Louisiana Creole
wèl,interjwell (discourse particle),Louisiana Creole
vwala,interjvoilà,Louisiana Creole
vwala,interjvoilà,Louisiana Creole
do,interjthough (discourse particle),Louisiana Creole
alòr,"['interjthen,so,"" Fr. 'donc'",Louisiana Creole
mærsi,interjthanks,Louisiana Creole
mèsi,interjthanks,Louisiana Creole
mèsi,interjthanks,Louisiana Creole
so,interjso (discourse particle),Louisiana Creole
"sitoplé, sivouplé",interjplease,Louisiana Creole
tanpri,interjplease,Louisiana Creole
non,interjno,Louisiana Creole
non,interjno,Louisiana Creole
hé!,interjhey!,Louisiana Creole
bonjou,interjhello,Louisiana Creole
bonjou,interjhello,Louisiana Creole
orévwar,interjgoodbye,Louisiana Creole
bonswa,"interjgood evening,good night",Louisiana Creole
intérèsé,"interesting,interested",Louisiana Creole
endan,inside,Louisiana Creole
"blèsé, blès",injure,Louisiana Creole
"blèsé, blès",injure,Louisiana Creole
zindyin,Indian (Native American),Louisiana Creole
dan,in,Louisiana Creole
dévan,in front of,Louisiana Creole
dévan,in front of,Louisiana Creole
ennavan,in front of,Louisiana Creole
ennaryær,"in back,behind",Louisiana Creole
impòsib,impossible,Louisiana Creole
impòrtan,important,Louisiana Creole
Ozilinwa,Illinois,Louisiana Creole
si,"if,so",Louisiana Creole
nidé,"idea,mind,thought",Louisiana Creole
(la) glas,"ice,ice cream,frost",Louisiana Creole
(la) glas,"ice,ice cream,frost",Louisiana Creole
mari,husband,Louisiana Creole
mari,husband,Louisiana Creole
fé mal,hurt,Louisiana Creole
lòragan,"hurricane,storm",Louisiana Creole
"shasé, shas",hunt,Louisiana Creole
"shasé, shas",hunt,Louisiana Creole
fim,hungry,Louisiana Creole
fim,hungry,Louisiana Creole
imid,humid,Louisiana Creole
"embrasé, embras","hug,kiss",Louisiana Creole
komen,how,Louisiana Creole
kombyin,how many,Louisiana Creole
(la) mézon,house,Louisiana Creole
lœr,"['hour,"" o'clock",Louisiana Creole
zœr,"['hour,"" o'clock",Louisiana Creole
sho,hot,Louisiana Creole
lopital,hospital,Louisiana Creole
fær-a-shwal,horseshoe,Louisiana Creole
shval,horse,Louisiana Creole
kòrn,horn,Louisiana Creole
"swaté, swat","hope,wish",Louisiana Creole
moush-a-myèl,honeybee,Louisiana Creole
dimyèl,honey,Louisiana Creole
chombo,hold,Louisiana Creole
"pyoshé, pyòsh","hoe,dig",Louisiana Creole
"koñé, koñ","hit,strike,bump",Louisiana Creole
(la) hansh,hip,Louisiana Creole
kashé,"hide,hidden",Louisiana Creole
kashé,"hide,hidden",Louisiana Creole
léritaj,heritage,Louisiana Creole
isit,here,Louisiana Creole
(la) tizann,herbal tea,Louisiana Creole
(la) tizann,herbal tea,Louisiana Creole
poulayé,henhouse,Louisiana Creole
"èdé, èd",help,Louisiana Creole
lour,heavy,Louisiana Creole
paradi,heaven,Louisiana Creole
mal-o-kœr,heartburn,Louisiana Creole
kœr,heart,Louisiana Creole
"tendé, tenn",hear,Louisiana Creole
gayar,healthy,Louisiana Creole
géri,"heal,cure",Louisiana Creole
tiyon,"headscarf,tignon",Louisiana Creole
tiyon,"headscarf,tignon",Louisiana Creole
(la) tèt,head,Louisiana Creole
difwin,hay,Louisiana Creole
difwin,hay,Louisiana Creole
gin,have,Louisiana Creole
gin pou,have to,Louisiana Creole
dwa,"have to,must",Louisiana Creole
gin toupé,have nerve,Louisiana Creole
shapo,hat,Louisiana Creole
shapo,hat,Louisiana Creole
rékòlt,"harvest,crop",Louisiana Creole
dursi,harden,Louisiana Creole
dur,"hard,difficult",Louisiana Creole
konten,happy,Louisiana Creole
penn,hang,Louisiana Creole
penn,hang,Louisiana Creole
(la) min,hand,Louisiana Creole
mòché-sœr,half-sister,Louisiana Creole
mòché-frær,half-brother,Louisiana Creole
(la) mòché,half of,Louisiana Creole
demi,half (used in telling time),Louisiana Creole
shévé,hair,Louisiana Creole
shévé,hair,Louisiana Creole
boug,"guy,man",Louisiana Creole
gombo,gumbo,Louisiana Creole
gombo,gumbo,Louisiana Creole
Gòlf,Gulf of Mexico,Louisiana Creole
Gòlf,Gulf of Mexico,Louisiana Creole
gita,guitar,Louisiana Creole
gita,guitar,Louisiana Creole
grosi,"grow,grow up,get fat",Louisiana Creole
gran-moun,grow-up,Louisiana Creole
gran-moun,grow-up,Louisiana Creole
grandi,"grow up,grow",Louisiana Creole
grandi,"grow up,grow",Louisiana Creole
(la) grosri,grocery store,Louisiana Creole
digri,grits,Louisiana Creole
digri,grits,Louisiana Creole
gril,grill,Louisiana Creole
gril,grill,Louisiana Creole
"griyé, griy","grill,roast",Louisiana Creole
"griyé, griy","grill,roast",Louisiana Creole
vær,green,Louisiana Creole
(dé) pwa,green peas,Louisiana Creole
vayan,"great,excellent,nice",Louisiana Creole
gran-ti-zenfan,great-grandchild,Louisiana Creole
gran-ti-zenfan,great-grandchild,Louisiana Creole
zærb,grass,Louisiana Creole
ti-garçon,grandson,Louisiana Creole
ti-garçon,grandson,Louisiana Creole
gran-paren,grandparents,Louisiana Creole
gran-paren,grandparents,Louisiana Creole
gran-mær/gran-moman,grandmother/grandma,Louisiana Creole
gran-mær/gran-moman,grandmother/grandma,Louisiana Creole
gran-pær/gran-popa,grandfather/grandpa,Louisiana Creole
gran-pær/gran-popa,grandfather/grandpa,Louisiana Creole
ti-fiy,granddaughter,Louisiana Creole
"ti-zenfan, ti-piti",grandchild,Louisiana Creole
"ti-zenfan, ti-piti",grandchild,Louisiana Creole
kòmærs,gossip,Louisiana Creole
(dé) zwa,goose,Louisiana Creole
bon,good,Louisiana Creole
bon,good,Louisiana Creole
byin,"good,well,very",Louisiana Creole
bonn-aryin,good-for-nothing,Louisiana Creole
bonn-aryin,good-for-nothing,Louisiana Creole
fiyo,godson,Louisiana Creole
fiyo,godson,Louisiana Creole
marènn,godmother,Louisiana Creole
parin,godfather,Louisiana Creole
fiyèl,goddaughter,Louisiana Creole
fiyèl,goddaughter,Louisiana Creole
Bondjè,God,Louisiana Creole
Bondjè,God,Louisiana Creole
alé,go,Louisiana Creole
kouri,go,Louisiana Creole
"koushé, koush","go to bed,lie down",Louisiana Creole
fé grosri,go grocery shopping,Louisiana Creole
désann,"go down,get off",Louisiana Creole
linèt,glasses,Louisiana Creole
vær,"glass,glass (for drinking)",Louisiana Creole
donn,give,Louisiana Creole
fé kado,give as a gift,Louisiana Creole
kalinn,"girlfriend,lover (female)",Louisiana Creole
bèl,"girlfriend,female lover",Louisiana Creole
fiy,"girl,daughter",Louisiana Creole
fiy,"girl,daughter",Louisiana Creole
kado,gift,Louisiana Creole
"trapé, trap","get,catch,trap",Louisiana Creole
"lévé, lèv","get up,raise",Louisiana Creole
"chaké, chak",get drunk,Louisiana Creole
sali,get dirty,Louisiana Creole
frédi,get cold,Louisiana Creole
Alman,German,Louisiana Creole
"ramasé, ramas","gather,pick up,collect",Louisiana Creole
gazolinn,gasoline,Louisiana Creole
lay,garlic,Louisiana Creole
jardin,garden,Louisiana Creole
garaj,garage,Louisiana Creole
pwason-armé,gar (fish),Louisiana Creole
gém,game,Louisiana Creole
a,future marker,Louisiana Creole
sa,"future marker,will be",Louisiana Creole
va,"future marker (see Grammar Sketch),will",Louisiana Creole
dròl,"funny,weird",Louisiana Creole
fonn,fun,Louisiana Creole
plin,"full,a lot",Louisiana Creole
(la) pwal,frying pan,Louisiana Creole
fri,fry,Louisiana Creole
frwi,fruit,Louisiana Creole
d(e) ,"from,of",Louisiana Creole
(z) ami,friend,Louisiana Creole
padna,friend,Louisiana Creole
vendrédi,Friday,Louisiana Creole
"frikasé, frikas","fricassee,stew,stew",Louisiana Creole
frèsh,"fresh,cool",Louisiana Creole
Françé,French,Louisiana Creole
"jélé, jèl",freeze,Louisiana Creole
karant-é-ènn,fourty-one,Louisiana Creole
katòrz,fourteen,Louisiana Creole
katòrz,fourteen,Louisiana Creole
kat,four,Louisiana Creole
kat,four,Louisiana Creole
karant,forty,Louisiana Creole
fourshèt,fork (for eating),Louisiana Creole
"pardonné, pardonn",forgive,Louisiana Creole
"bliyé, bliy",forget,Louisiana Creole
"bliyé, bliy",forget,Louisiana Creole
toultem,"forever,always",Louisiana Creole
toultem,"forever,always",Louisiana Creole
foré,forest,Louisiana Creole
pou,"for,about,to",Louisiana Creole
pyé,foot,Louisiana Creole
sòt,foolish,Louisiana Creole
manjé,food,Louisiana Creole
swiv,follow,Louisiana Creole
(dé) moush,fly,Louisiana Creole
"volé, vòl","fly,steal",Louisiana Creole
"volé, vòl","fly,steal",Louisiana Creole
flœr,flower,Louisiana Creole
flœr,flower,Louisiana Creole
planshé,floor,Louisiana Creole
zétaj,floor (of a building),Louisiana Creole
"ranjé, ranj","fix,repair,arrange,prepare",Louisiana Creole
péshœr,"fisher,sinner",Louisiana Creole
péshœr,"fisher,sinner",Louisiana Creole
pwason,fish,Louisiana Creole
prèmyé,first,Louisiana Creole
difé,fire,Louisiana Creole
difé,fire,Louisiana Creole
fini,"finish,complete",Louisiana Creole
fini,"finish,complete",Louisiana Creole
dwa,finger,Louisiana Creole
filé,filé,Louisiana Creole
filé,filé,Louisiana Creole
bat,"fight,beat",Louisiana Creole
sinkant,fifty,Louisiana Creole
sinkant-é-ènn,fifty-one,Louisiana Creole
kinz,fifteen,Louisiana Creole
klo,field,Louisiana Creole
"senti, sen","feel (reflexive),smell",Louisiana Creole
fèvriyé,February,Louisiana Creole
fèvriyé,February,Louisiana Creole
pœr,"fear,afraid",Louisiana Creole
(la) fot,fault,Louisiana Creole
pær,father,Louisiana Creole
bo-pær,"father-in-law,stepfather",Louisiana Creole
bo-pær,"father-in-law,stepfather",Louisiana Creole
vit,"fast,quickly",Louisiana Creole
(l) abitan,farmer,Louisiana Creole
fé rékòlt,farm,Louisiana Creole
lwin,far,Louisiana Creole
famiy,family,Louisiana Creole
fo,FALSE,Louisiana Creole
fo,FALSE,Louisiana Creole
"tombé, tomb",fall,Louisiana Creole
"tombé, tomb",fall,Louisiana Creole
(la) figur,face,Louisiana Creole
(la) figur,face,Louisiana Creole
zyé,eye,Louisiana Creole
zyé,eye,Louisiana Creole
foutimen,extremely,Louisiana Creole
èksplozé,explode,Louisiana Creole
par ègzamp,expfor example,Louisiana Creole
shær,"expensive,dear",Louisiana Creole
shær,"expensive,dear",Louisiana Creole
"èskizé, èskiz",excuse,Louisiana Creole
"èskizé, èskiz",excuse,Louisiana Creole
ègzamp,example,Louisiana Creole
mal,evil,Louisiana Creole
toukishòj,everything,Louisiana Creole
toukishòj,everything,Louisiana Creole
touléjour,every day,Louisiana Creole
touléjour,every day,Louisiana Creole
swaré,"evening,eveningtime",Louisiana Creole
surtou,especially,Louisiana Creole
"shapé, shap","escape,get away",Louisiana Creole
"shapé, shap","escape,get away",Louisiana Creole
"rentré, rent","enter,return,come home",Louisiana Creole
èndjòy,enjoy,Louisiana Creole
nanglé,English language,Louisiana Creole
fyansé,engaged,Louisiana Creole
fin,end,Louisiana Creole
fin,end,Louisiana Creole
bout,end (of object),Louisiana Creole
vid,empty,Louisiana Creole
onz,eleven,Louisiana Creole
katré-vin,eighty,Louisiana Creole
katré-vin,eighty,Louisiana Creole
diz-wit,eighteen,Louisiana Creole
wit,eight,Louisiana Creole
zégré,egret,Louisiana Creole
brenm,eggplant,Louisiana Creole
(dé) zèf,egg,Louisiana Creole
"manjé, manj",eat,Louisiana Creole
"safré, saf","eat (of animals),eat like an animal (of humans)",Louisiana Creole
izé,easy,Louisiana Creole
sipré,Eastern red cedar,Louisiana Creole
Pak,Easter,Louisiana Creole
lès,"east,eastern",Louisiana Creole
(la) tær,"earth,ground,dirt",Louisiana Creole
bonnœr,early,Louisiana Creole
mal-zòrèy,earache,Louisiana Creole
zòrèy,ear,Louisiana Creole
shak,"each,every",Louisiana Creole
shak,"each,every",Louisiana Creole
ènn-a-lòt,each other,Louisiana Creole
(la) pousyær,dust,Louisiana Creole
pendan,"during,while",Louisiana Creole
pendan,"during,while",Louisiana Creole
kanar,duck,Louisiana Creole
sèk,dry,Louisiana Creole
chak,drunk,Louisiana Creole
tambou,drum,Louisiana Creole
"nwayé, nway",drown,Louisiana Creole
"nwayé, nway",drown,Louisiana Creole
gout,drop,Louisiana Creole
gout,drop,Louisiana Creole
bwa,drink,Louisiana Creole
bwason,drink,Louisiana Creole
twalèt,dresser,Louisiana Creole
ròb,dress,Louisiana Creole
rèv,dream,Louisiana Creole
"rèvé, rèv",dream,Louisiana Creole
pòrt,door,Louisiana Creole
pyas,dollar,Louisiana Creole
shyin,dog,Louisiana Creole
fé,"do,make",Louisiana Creole
èske,do you...?,Louisiana Creole
èske,do you...?,Louisiana Creole
koné,do regularly,Louisiana Creole
(la) vésèl,dishes,Louisiana Creole
dégouté,"disgusted,depressed",Louisiana Creole
dékourajé,"discouraged,discourage",Louisiana Creole
sal,dirty,Louisiana Creole
"barbouyé, barbouy","dirty,get dirty",Louisiana Creole
sal-a-manjé,dining room,Louisiana Creole
diféren,different,Louisiana Creole
diféren,different,Louisiana Creole
diférens,difference,Louisiana Creole
diférens,difference,Louisiana Creole
"krèvé, krèv",die,Louisiana Creole
mouri,die,Louisiana Creole
(la) chirout,diarrhea,Louisiana Creole
dézòrd,dézwitzwit,Louisiana Creole
dézòrd,dézwitzwit,Louisiana Creole
déyòr,dézozo,Louisiana Creole
déyòr,dézozo,Louisiana Creole
(la) rozé,dew,Louisiana Creole
(la) rozé,dew,Louisiana Creole
"détèsté, détès",déværvær,Louisiana Creole
"détèsté, détès",déværvær,Louisiana Creole
tô,detyour (singular),Louisiana Creole
tô,detyour (singular),Louisiana Creole
vô,detyour (polite),Louisiana Creole
vô,detyour (polite),Louisiana Creole
-ça(la) yé,detthose,Louisiana Creole
-çila,detthis,Louisiana Creole
-çi(la) yé,detthese,Louisiana Creole
yê,dettheir,Louisiana Creole
-la,detthe,Louisiana Creole
"la, le, lê",detthe,Louisiana Creole
-çala,detthat,Louisiana Creole
-yé,detplural marker,Louisiana Creole
nô,detour,Louisiana Creole
mô,detmy,Louisiana Creole
sô,"dethis,her,its",Louisiana Creole
désemb,déshoushou,Louisiana Creole
désemb,déshoushou,Louisiana Creole
dépi,dépwarpwar,Louisiana Creole
démin,démoushmoush,Louisiana Creole
shèvréy,deer,Louisiana Creole
shèvréy,deer,Louisiana Creole
fon,"deep,depths",Louisiana Creole
(la) mòr,death,Louisiana Creole
mòr,dead,Louisiana Creole
jour,day,Louisiana Creole
(la) journé,"day,daytime",Louisiana Creole
bèl-fiy,daughter-in-law,Louisiana Creole
fonsé,dark (of color),Louisiana Creole
hòl,dancehall,Louisiana Creole
"dansé, dans",dance,Louisiana Creole
bal,dance (social gathering),Louisiana Creole
popa,dad,Louisiana Creole
boskoyo,cypress knee,Louisiana Creole
"koupé, koup",cut,Louisiana Creole
kiriyé,"curious,nosy",Louisiana Creole
gérison,cure,Louisiana Creole
kòp,cup,Louisiana Creole
tas,cup,Louisiana Creole
kanay,"cunning,mischievious,sly",Louisiana Creole
fé siñ lakrwa,cross yourself,Louisiana Creole
kréyòl,Creole,Louisiana Creole
Kréyòl,Creole person,Louisiana Creole
fou,crazy,Louisiana Creole
krébis,crawfish,Louisiana Creole
krab,crab,Louisiana Creole
bèf,cow,Louisiana Creole
vash,cow,Louisiana Creole
kouzin,cousin (male or female),Louisiana Creole
kouzinn,cousin (female),Louisiana Creole
fé lakour,"court,date",Louisiana Creole
péyi,"country,nation",Louisiana Creole
péyi,"country,nation",Louisiana Creole
(la) kamponñ,"country,countryside",Louisiana Creole
tous,cough,Louisiana Creole
"tousé, tous",cough,Louisiana Creole
tous,cough,Louisiana Creole
koton,cotton,Louisiana Creole
kayé,cottage cheese,Louisiana Creole
kayé,cottage cheese,Louisiana Creole
kòrèk,"correct,fine",Louisiana Creole
kòton-mayi,corncob,Louisiana Creole
koushkoush,cornbread with sugar and milk,Louisiana Creole
mayi,corn,Louisiana Creole
mayi,corn,Louisiana Creole
kwi,cook,Louisiana Creole
konværsasyon,conversation,Louisiana Creole
kontiné,continue,Louisiana Creole
ki moun,conjphrwho,Louisiana Creole
sé,"conditional marker,would be",Louisiana Creole
fé trin,complain,Louisiana Creole
(la) kompoñi,company (people),Louisiana Creole
"vini, vyin","come,become",Louisiana Creole
koulœr,color,Louisiana Creole
frèt,cold,Louisiana Creole
(la) rimm,"cold (sickness),flu",Louisiana Creole
kafé,coffee,Louisiana Creole
ravé,cockroach,Louisiana Creole
kapo,coat,Louisiana Creole
klœb,"club,nightclub",Louisiana Creole
kouvær,"cloudy,covered",Louisiana Creole
miryaj,cloud,Louisiana Creole
nwaj,cloud,Louisiana Creole
nwaj,cloud,Louisiana Creole
linj,clothes,Louisiana Creole
kabinèt,closet,Louisiana Creole
"færmé, færm","close,shut",Louisiana Creole
malin,"clever,sly",Louisiana Creole
klærmen,clearly,Louisiana Creole
klær,"clear,light (said of skin),clearly",Louisiana Creole
"nètwayé, nètwa",clean,Louisiana Creole
(la) vil,city,Louisiana Creole
sirkonflèks,circumflex (accent mark),Louisiana Creole
légliz,church,Louisiana Creole
(la) mès,"church,mass",Louisiana Creole
(la) mès,"church,mass",Louisiana Creole
Krismis,Christmas,Louisiana Creole
Nwèl,Christmas,Louisiana Creole
Nwèl,Christmas,Louisiana Creole
piti,child,Louisiana Creole
poul,"chicken,hen",Louisiana Creole
"shiké, shik",chew,Louisiana Creole
"shiké, shik",chew,Louisiana Creole
fromaj,cheese,Louisiana Creole
"chéké, chèk",check,Louisiana Creole
bon-marshé,cheap,Louisiana Creole
bon-marshé,cheap,Louisiana Creole
galopé laboush,"['chatter,"" run one's mouth",Louisiana Creole
"kozé, kòz",chat,Louisiana Creole
"sharé, shar",chat,Louisiana Creole
"sharé, shar",chat,Louisiana Creole
"shanjé, shanj",change,Louisiana Creole
"shanjé, shanj",change,Louisiana Creole
kammòmèl,chamomile,Louisiana Creole
défi,challenge,Louisiana Creole
sou,cent,Louisiana Creole
ménné/fé lembara,cause trouble,Louisiana Creole
ménné/fé lembara,cause trouble,Louisiana Creole
fé kòmærs,"cause trouble,make a mess",Louisiana Creole
Katolik,Catholic,Louisiana Creole
Katolik,Catholic,Louisiana Creole
barbi,catfish,Louisiana Creole
karòt,carrot,Louisiana Creole
karòt,carrot,Louisiana Creole
"swonñé, swonñ","care for,nurse",Louisiana Creole
kart,card,Louisiana Creole
kart,card,Louisiana Creole
shar,car,Louisiana Creole
shar,car,Louisiana Creole
kapitènn,captain,Louisiana Creole
shandèl,candle,Louisiana Creole
shandèl,candle,Louisiana Creole
"pèlé, pèl","call,be named (reflexive)",Louisiana Creole
"pèlé, pèl","call,be named (reflexive)",Louisiana Creole
kék,cake,Louisiana Creole
kék,cake,Louisiana Creole
gato,cake (general),Louisiana Creole
kadjin,Cajun,Louisiana Creole
Kadjin,Cajun person,Louisiana Creole
(dé) shou,cabbage,Louisiana Creole
karankro,"buzzard,vulture,Carencro",Louisiana Creole
"ashté, ashèt",buy,Louisiana Creole
"ashté, ashèt",buy,Louisiana Creole
dibœr,butter,Louisiana Creole
dibœr,butter,Louisiana Creole
bounda,butt,Louisiana Creole
gogo,butt,Louisiana Creole
gogo,butt,Louisiana Creole
mé,but,Louisiana Creole
mé,but,Louisiana Creole
okipé,busy,Louisiana Creole
"brilé, bril",burn,Louisiana Creole
brilmen,burn,Louisiana Creole
wawaron,bullfrog,Louisiana Creole
batis,building,Louisiana Creole
bati,build,Louisiana Creole
"bouklé, bouk",buckle,Louisiana Creole
maron,brown,Louisiana Creole
maron,brown,Louisiana Creole
frær,brother,Louisiana Creole
bo-frær,brother-in-law,Louisiana Creole
bo-frær,brother-in-law,Louisiana Creole
balé,broom,Louisiana Creole
"pòrté, pòrt","bring,wear",Louisiana Creole
"ménné, mènn","bring,haul",Louisiana Creole
"ménné, mènn","bring,haul",Louisiana Creole
(la) frèsh,"breeze,shade,relief",Louisiana Creole
"déjœné, déjœn","breakfast,eat breakfast",Louisiana Creole
"kasé, kas","break,crack,shuck,shell",Louisiana Creole
"kasé, kas","break,crack,shuck,shell",Louisiana Creole
dipin,bread,Louisiana Creole
(l) amourè,"boyfriend,lover (male)",Louisiana Creole
kalin,"boyfriend,lover (male),lazy",Louisiana Creole
garçon,"boy,son",Louisiana Creole
bwat,box,Louisiana Creole
bòl,bowl,Louisiana Creole
bòl,bowl,Louisiana Creole
boudin,boudin (sausage),Louisiana Creole
(la) boushri,boucherie,Louisiana Creole
boutéy,bottle,Louisiana Creole
embarasé,"bother,embarrass",Louisiana Creole
toulédé,both,Louisiana Creole
toulédé,both,Louisiana Creole
bòs,boss,Louisiana Creole
né,born,Louisiana Creole
ennwiyé,"bored,lonesome",Louisiana Creole
bòt,boots,Louisiana Creole
liv,"book,pound (unit of measurement)",Louisiana Creole
(dé) zo,bone,Louisiana Creole
"bouyi, bouy",boil,Louisiana Creole
bato,boat,Louisiana Creole
"souflé, souf","blow (of wind),breathe",Louisiana Creole
jozé,blouse,Louisiana Creole
jozé,blouse,Louisiana Creole
flèri,bloom,Louisiana Creole
flèri,bloom,Louisiana Creole
disan,blood,Louisiana Creole
nwar,black,Louisiana Creole
nwar,black,Louisiana Creole
anmær,bitter,Louisiana Creole
mòrd,"bite,sting",Louisiana Creole
(la) fèt,"birthday,party,holiday",Louisiana Creole
(la) fèt,"birthday,party,holiday",Louisiana Creole
zwazo,bird,Louisiana Creole
gran,"big,tall",Louisiana Creole
gran,"big,tall",Louisiana Creole
gro,"big,fat",Louisiana Creole
gro,"big,fat",Louisiana Creole
bisik,bicycle,Louisiana Creole
bisik,bicycle,Louisiana Creole
(La) Bib,Bible,Louisiana Creole
(La) Bib,Bible,Louisiana Creole
myé,better,Louisiana Creole
méyœr,"better,best",Louisiana Creole
méyœr,"better,best",Louisiana Creole
(dé) mir,berry,Louisiana Creole
enba,"below,under",Louisiana Creole
lèstoma,"belly,stomach",Louisiana Creole
krò,"believe,think",Louisiana Creole
béñé,beignet,Louisiana Creole
béñé,beignet,Louisiana Creole
dæryær,behind,Louisiana Creole
avan,before,Louisiana Creole
avan,before,Louisiana Creole
(la) byær,beer,Louisiana Creole
shanm-a-koushé,bedroom,Louisiana Creole
shanm-a-koushé,bedroom,Louisiana Creole
lit,bed,Louisiana Creole
akoz,because,Louisiana Creole
parske,because,Louisiana Creole
bèl,beautiful,Louisiana Creole
"tayé, tay",beat,Louisiana Creole
(la) barb,beard,Louisiana Creole
zariko,"beans,zydeco",Louisiana Creole
biy,bead,Louisiana Creole
biy,bead,Louisiana Creole
play,beach,Louisiana Creole
çé,be,Louisiana Creole
"sòrti, sòr","be from (somewhere),go out,end up",Louisiana Creole
fé atensyon,be careful,Louisiana Creole
yê,"be (interrogative),be (relative)",Louisiana Creole
dèt,"be (imperative),be (infinitive)",Louisiana Creole
dèt,"be (imperative),be (infinitive)",Louisiana Creole
bayou,bayou,Louisiana Creole
shanm-a-bin,bathroom,Louisiana Creole
shanm-a-bin,bathroom,Louisiana Creole
soutærin,basement,Louisiana Creole
(la) kav,"basement,pantry",Louisiana Creole
(la) kav,"basement,pantry",Louisiana Creole
"japé, jap",bark,Louisiana Creole
fil-a-kroshé,barbed wire,Louisiana Creole
fil-a-kroshé,barbed wire,Louisiana Creole
(la) bank,bank,Louisiana Creole
banndjo,banjo,Louisiana Creole
(la) plòt,ball,Louisiana Creole
napa,bait,Louisiana Creole
mové,bad,Louisiana Creole
gro tem/mové tem,"bad weather,storm",Louisiana Creole
gro tem/mové tem,"bad weather,storm",Louisiana Creole
mal-o-do,backache,Louisiana Creole
bæk,back,Louisiana Creole
(la) hash,axe,Louisiana Creole
lotòn,"autumn,fall",Louisiana Creole
tant,aunt,Louisiana Creole
aout,August,Louisiana Creole
koté,"at,near",Louisiana Creole
shé,at the home of,Louisiana Creole
shé,at the home of,Louisiana Creole
omwin,at least,Louisiana Creole
"mandé, mand",ask,Louisiana Creole
zartik,article,Louisiana Creole
